Date,indicators/sol_1w_1m
2020-02-12,"60641,0"
2020-02-13,"64615,0"
2020-02-14,"39296,0"
2020-02-15,"45529,0"
2020-02-16,"37657,0"
2020-02-17,"48831,0"
2020-02-18,"84236,0"
2020-02-19,"67043,0"
2020-02-20,"55364,0"
2020-02-21,"47037,0"
2020-02-22,"36745,0"
2020-02-23,"41730,0"
2020-02-24,"67736,0"
2020-02-25,"44661,0"
2020-02-26,"51025,0"
2020-02-27,"65633,0"
2020-02-28,"53739,0"
2020-02-29,"42710,0"
2020-03-01,"55740,0"
2020-03-02,"60748,0"
2020-03-03,"78857,0"
2020-03-04,"56180,0"
2020-03-05,"53545,0"
2020-03-06,"63686,0"
2020-03-07,"46767,0"
2020-03-08,"37762,0"
2020-03-09,"54753,0"
2020-03-10,"88856,0"
2020-03-11,"58429,0"
2020-03-12,"76109,0"
2020-03-13,"62882,0"
2020-03-14,"56491,0"
2020-03-15,"58089,0"
2020-03-16,"49255,0"
2020-03-17,"55467,0"
2020-03-18,"36317,0"
2020-03-19,"55225,0"
2020-03-20,"43194,0"
2020-03-21,"50794,0"
2020-03-22,"35516,0"
2020-03-23,"48115,0"
2020-03-24,"67682,0"
2020-03-25,"36477,0"
2020-03-26,"136965,0"
2020-03-27,"122902,0"
2020-03-28,"42172,0"
2020-03-29,"38025,0"
2020-03-30,"69406,0"
2020-03-31,"84209,0"
2020-04-01,"76957,0"
2020-04-02,"74672,0"
2020-04-03,"66001,0"
2020-04-04,"46543,0"
2020-04-05,"40720,0"
2020-04-06,"70980,0"
2020-04-07,"115293,0"
2020-04-08,"60763,0"
2020-04-09,"49691,0"
2020-04-10,"49069,0"
2020-04-11,"45220,0"
2020-04-12,"36255,0"
2020-04-13,"50891,0"
2020-04-14,"74446,0"
2020-04-15,"62458,0"
2020-04-16,"67418,0"
2020-04-17,"122558,0"
2020-04-18,"119078,0"
2020-04-19,"48074,0"
2020-04-20,"58020,0"
2020-04-21,"47873,0"
2020-04-22,"41640,0"
2020-04-23,"86144,0"
2020-04-24,"78092,0"
2020-04-25,"73012,0"
2020-04-26,"62508,0"
2020-04-27,"66150,0"
2020-04-28,"80833,0"
2020-04-29,"80819,0"
2020-04-30,"94872,0"
2020-05-01,"69981,0"
2020-05-02,"169350,0"
2020-05-03,"102914,0"
2020-05-04,"57425,0"
2020-05-05,"81159,0"
2020-05-06,"88270,0"
2020-05-07,"84399,0"
2020-05-08,"72511,0"
2020-05-09,"73487,0"
2020-05-10,"85271,0"
2020-05-11,"95764,0"
2020-05-12,"59469,0"
2020-05-13,"56329,0"
2020-05-14,"59259,0"
2020-05-15,"60425,0"
2020-05-16,"71510,0"
2020-05-17,"78541,0"
2020-05-18,"91032,0"
2020-05-19,"68710,0"
2020-05-20,"72167,0"
2020-05-21,"94108,0"
2020-05-22,"65530,0"
2020-05-23,"106592,0"
2020-05-24,"142153,0"
2020-05-25,"97755,0"
2020-05-26,"93425,0"
2020-05-27,"122493,0"
2020-05-28,"101863,0"
2020-05-29,"70037,0"
2020-05-30,"202137,0"
2020-05-31,"138377,0"
2020-06-01,"93117,0"
2020-06-02,"85980,0"
2020-06-03,"77304,0"
2020-06-04,"102713,0"
2020-06-05,"73973,0"
2020-06-06,"60227,0"
2020-06-07,"52486,0"
2020-06-08,"70260,0"
2020-06-09,"79917,0"
2020-06-10,"59382,0"
2020-06-11,"100024,0"
2020-06-12,"83934,0"
2020-06-13,"60110,0"
2020-06-14,"43220,0"
2020-06-15,"58116,0"
2020-06-16,"68131,0"
2020-06-17,"60132,0"
2020-06-18,"61212,0"
2020-06-19,"60811,0"
2020-06-20,"49662,0"
2020-06-21,"53032,0"
2020-06-22,"70733,0"
2020-06-23,"99837,0"
2020-06-24,"84683,0"
2020-06-25,"82830,0"
2020-06-26,"89014,0"
2020-06-27,"65179,0"
2020-06-28,"51617,0"
2020-06-29,"94334,0"
2020-06-30,"98591,0"
2020-07-01,"93808,0"
2020-07-02,"59964,0"
2020-07-03,"97989,0"
2020-07-04,"62345,0"
2020-07-05,"39179,0"
2020-07-06,"80719,0"
2020-07-07,"59744,0"
2020-07-08,"68095,0"
2020-07-09,"85335,0"
2020-07-10,"64585,0"
2020-07-11,"48999,0"
2020-07-12,"50359,0"
2020-07-13,"69463,0"
2020-07-14,"64296,0"
2020-07-15,"69973,0"
2020-07-16,"55892,0"
2020-07-17,"76756,0"
2020-07-18,"64896,0"
2020-07-19,"67308,0"
2020-07-20,"55879,0"
2020-07-21,"61820,0"
2020-07-22,"61930,0"
2020-07-23,"67795,0"
2020-07-24,"117779,0"
2020-07-25,"116863,0"
2020-07-26,"99509,0"
2020-07-27,"96876,0"
2020-07-28,"71417,0"
2020-07-29,"67113,0"
2020-07-30,"52116,0"
2020-07-31,"70199,0"
2020-08-01,"65644,0"
2020-08-02,"89202,0"
2020-08-03,"125123,0"
2020-08-04,"83996,0"
2020-08-05,"86168,0"
2020-08-06,"92728,0"
2020-08-07,"83609,0"
2020-08-08,"93125,0"
2020-08-09,"205516,0"
2020-08-10,"70831,0"
2020-08-11,"85746,0"
2020-08-12,"71052,0"
2020-08-13,"61389,0"
2020-08-14,"94108,0"
2020-08-15,"104376,0"
2020-08-16,"81226,0"
2020-08-17,"55118,0"
2020-08-18,"72016,0"
2020-08-19,"74544,0"
2020-08-20,"73915,0"
2020-08-21,"100632,0"
2020-08-22,"97308,0"
2020-08-23,"77900,0"
2020-08-24,"63758,0"
2020-08-25,"58688,0"
2020-08-26,"76042,0"
2020-08-27,"60319,0"
2020-08-28,"94495,0"
2020-08-29,"77976,0"
2020-08-30,"61679,0"
2020-08-31,"83114,0"
2020-09-01,"83440,0"
2020-09-02,"96347,0"
2020-09-03,"67016,0"
2020-09-04,"82146,0"
2020-09-05,"70913,0"
2020-09-06,"111198,0"
2020-09-07,"102984,0"
2020-09-08,"67799,0"
2020-09-09,"76905,0"
2020-09-10,"64707,0"
2020-09-11,"71419,0"
2020-09-12,"73856,0"
2020-09-13,"62125,0"
2020-09-14,"71923,0"
2020-09-15,"102647,0"
2020-09-16,"86372,0"
2020-09-17,"69887,0"
2020-09-18,"78044,0"
2020-09-19,"74543,0"
2020-09-20,"68308,0"
2020-09-21,"76359,0"
2020-09-22,"59260,0"
2020-09-23,"67355,0"
2020-09-24,"53818,0"
2020-09-25,"85535,0"
2020-09-26,"99728,0"
2020-09-27,"61865,0"
2020-09-28,"68975,0"
2020-09-29,"63778,0"
2020-09-30,"71716,0"
2020-10-01,"60136,0"
2020-10-02,"94078,0"
2020-10-03,"122019,0"
2020-10-04,"101811,0"
2020-10-05,"66566,0"
2020-10-06,"59698,0"
2020-10-07,"63001,0"
2020-10-08,"68269,0"
2020-10-09,"65053,0"
2020-10-10,"85444,0"
2020-10-11,"57821,0"
2020-10-12,"69616,0"
2020-10-13,"85591,0"
2020-10-14,"68598,0"
2020-10-15,"67019,0"
2020-10-16,"65707,0"
2020-10-17,"58593,0"
2020-10-18,"49705,0"
2020-10-19,"56578,0"
2020-10-20,"72258,0"
2020-10-21,"84664,0"
2020-10-22,"83105,0"
2020-10-23,"63381,0"
2020-10-24,"103215,0"
2020-10-25,"73724,0"
2020-10-26,"70905,0"
2020-10-27,"56062,0"
2020-10-28,"45213,0"
2020-10-29,"55340,0"
2020-10-30,"55436,0"
2020-10-31,"68772,0"
2020-11-01,"96011,0"
2020-11-02,"62517,0"
2020-11-03,"98397,0"
2020-11-04,"151069,0"
2020-11-05,"98253,0"
2020-11-06,"82824,0"
2020-11-07,"198643,0"
2020-11-08,"213349,0"
2020-11-09,"246697,0"
2020-11-10,"105067,0"
2020-11-11,"82807,0"
2020-11-12,"84633,0"
2020-11-13,"83959,0"
2020-11-14,"89273,0"
2020-11-15,"72499,0"
2020-11-16,"113569,0"
2020-11-17,"102277,0"
2020-11-18,"108110,0"
2020-11-19,"91418,0"
2020-11-20,"99974,0"
2020-11-21,"88259,0"
2020-11-22,"72597,0"
2020-11-23,"86426,0"
2020-11-24,"81548,0"
2020-11-25,"63741,0"
2020-11-26,"88632,0"
2020-11-27,"86893,0"
2020-11-28,"100026,0"
2020-11-29,"82080,0"
2020-11-30,"75099,0"
2020-12-01,"85878,0"
2020-12-02,"57567,0"
2020-12-03,"114229,0"
2020-12-04,"85232,0"
2020-12-05,"142296,0"
2020-12-06,"114003,0"
2020-12-07,"98430,0"
2020-12-08,"76409,0"
2020-12-09,"64324,0"
2020-12-10,"71489,0"
2020-12-11,"114026,0"
2020-12-12,"68622,0"
2020-12-13,"112544,0"
2020-12-14,"65681,0"
2020-12-15,"71982,0"
2020-12-16,"98660,0"
2020-12-17,"112539,0"
2020-12-18,"84683,0"
2020-12-19,"88193,0"
2020-12-20,"93392,0"
2020-12-21,"169677,0"
2020-12-22,"75899,0"
2020-12-23,"100046,0"
2020-12-24,"68661,0"
